FID,STRASSENNA,Shape_Leng,d_RADWEGAR,START_X,START_Y,END_X,END_Y
10413,Fasangartenstraße,9.155520922,Übergang,694513.8839,5329581.464,694506.0318,5329576.755
10414,Fasangartenstraße,124.1788712,Getrennter Rad- und Gehweg,693575.7357,5329225.785,693456.9551,5329193.837
10415,Fasangartenstraße,20.07778512,Übergang,693460.3251,5329183.086,693441.3993,5329176.383
10416,Fasangartenstraße,4.845309041,Übergang,693402.3131,5329173.932,693397.7184,5329172.394
10417,Friedrich-Panzer-Weg,78.09768231,Getrennter Rad- und Gehweg,699341.2419,5329130.874,699338.9205,5329208.895
10418,Mauerkircherstraße,185.7275846,Radweg,694592.3152,5337908.08,694668.0995,5338077.638
10419,Neubiberger Straße,51.04775832,Getrennter Rad- und Gehweg,696039.2845,5330225.292,696059.7224,5330178.761
10420,Grafinger Straße,9.852840047,Übergang,694982.4631,5333458.43,694992.3065,5333457.998
10421,Mauerkircherstraße,7.235387688,Übergang,694529.0341,5337816.72,694532.5307,5337823.055
10422,Sonnwendjochstraße,187.3324317,Getrennter Rad- und Gehweg,696814.777,5332952.517,696746.3072,5332778.166
10423,Bülowstraße,156.2035024,Getrennter Rad- und Gehweg,694242.131,5336465.427,694367.9648,5336557.022
10424,Baumkirchner Straße,92.23879803,Radfahr-/Schutzstreifen,695856.9947,5334385.791,695847.6414,5334294.123
10425,Baumkirchner Straße,26.57006819,Radfahr-/Schutzstreifen,695839.321,5334241.998,695834.3726,5334215.893
10426,Baumkirchner Straße,45.86100784,Radfahr-/Schutzstreifen,695834.3726,5334215.893,695821.1696,5334172.058
10427,Therese-Giehse-Allee,10.37855859,Getrennter Rad- und Gehweg,696613.9519,5329700.103,696610.4469,5329690.334
10428,Sankt-Veit-Straße,7.546278455,Übergang,696641.6591,5333205.369,696638.9758,5333198.316
10429,Neubiberger Straße,2.194988103,Übergang,696048.8757,5330175.966,696049.8768,5330174.013
10430,Siemensallee,3.026150858,Übergang,687891.7075,5329445.649,687888.6826,5329445.562
10431,Garmischer Straße,9.927535898,Übergang,687355.8887,5332615.623,687352.6189,5332606.249
10432,Friedenheimer Straße,117.6860764,Getrennter Rad- und Gehweg,686676.7459,5334110.873,686658.7686,5333994.569
10433,Allacher Straße,4.201827541,Übergang,685057.8502,5339231.645,685053.6484,5339231.63
10434,Allacher Straße,6.950271696,Übergang,685078.7996,5339259.26,685071.8509,5339259.408
10435,Frankfurter Ring,9.240765075,Übergang,693920.6315,5340269.529,693929.6769,5340267.639
10436,Triebstraße,220.8902476,Getrennter Rad- und Gehweg,688490.2854,5340170.082,688710.4474,5340152.231
10437,Allacher Straße,6.800155334,Übergang,685071.8509,5339259.408,685065.0618,5339259.795
10438,Von-Kahr-Straße,5.551901772,Übergang,684766.4418,5339168.331,684761.2883,5339166.266
10439,Triebstraße,11.78846469,Übergang,688466.2587,5340172.188,688478.0018,5340171.155
10440,Triebstraße,12.33033192,Übergang,688478.0018,5340171.155,688490.2854,5340170.082
10441,Wintrichring,24.28298711,Übergang,686417.7243,5337581.404,686407.7893,5337559.247
10442,Dachauer Straße,113.3533589,Getrennter Rad- und Gehweg,686224.9604,5339867.74,686146.201,5339948.69
10443,Allacher Straße,12.11496031,Übergang,685664.4143,5338967.518,685654.264,5338974.132
10444,Allacher Straße,10.67806428,Übergang,685465.0438,5339103.14,685456.0509,5339108.898
10445,Ungererstraße,10.02891411,Übergang,693842.4498,5339961.983,693848.1038,5339970.267
10446,Ungererstraße,38.92301917,Getrennter Rad- und Gehweg,693704.9208,5339774.378,693726.2307,5339806.949
10447,Schleißheimer Straße,149.9724807,Getrennter Rad- und Gehweg,690647.3427,5338469.652,690672.7624,5338617.076
10448,Allacher Straße,23.71621663,Übergang,685456.0535,5339108.832,685437.447,5339123.499
10449,Agnes-Fink-Weg,68.42030615,Gemeinsamer Geh- und Radweg,698097.8414,5329071.906,698072.9139,5329008.189
10450,Neurieder Straße,57.36845781,Getrennter Rad- und Gehweg (Zweirichtungsradweg),685158.7834,5328891.564,685105.867,5328912.779
10451,Rudolf-Vogel-Bogen,161.7328265,Gemeinsamer Geh- und Radweg,696835.9384,5329815.146,696914.4739,5329683.297
10452,Sonnenblumenstraße,6.37256544,Übergang,685119.6582,5331860.894,685118.6084,5331854.608
10453,Lochhausener Straße,24.38193439,Gemeinsamer Geh- und Radweg,678812.9367,5338965.044,678793.801,5338978.973
10454,Maxhofstraße,5.136428658,Übergang,684378.1366,5328682.619,684375.5126,5328678.203
10455,Maxhofstraße,4.033920596,Übergang,684279.9355,5328517.616,684278.2611,5328513.946
10456,Ostpreußenstraße,5.624395111,Übergang,696390.6387,5336213.279,696389.7617,5336218.834
10457,Ostpreußenstraße,6.97490167,Übergang,696389.7617,5336218.834,696389.1418,5336225.782
10458,Ostpreußenstraße,64.69317476,Getrennter Rad- und Gehweg,696405.9828,5336405.575,696414.3006,5336469.727
10459,Balanstraße,63.00127213,Getrennter Rad- und Gehweg,694073.7601,5330641.946,694091.2315,5330581.521
10460,Balanstraße,12.08488181,Übergang,694093.6738,5330575.604,694097.6423,5330564.19
10461,Balanstraße,46.43193985,Getrennter Rad- und Gehweg,694134.4485,5330467.192,694158.2467,5330427.348
10462,Balanstraße,10.5057445,Übergang,694159.7405,5330400.291,694165.672,5330391.62
10463,Balanstraße,10.16941114,Übergang,694277.3743,5330242.922,694282.2958,5330234.023
10464, ,477.8158035,Radweg,689120.0168,5332341.914,689165.1424,5331931.731
10465,Jakob-Kaiser-Straße,63.24181238,Gemeinsamer Geh- und Radweg,696609.4073,5331523.171,696612.0705,5331460.045
10466,Jakob-Kaiser-Straße,155.7680123,Gemeinsamer Geh- und Radweg,696612.7663,5331438.387,696615.1154,5331282.858
10467,Sonnenblumenstraße,7.177940546,Übergang,685144.85,5331335.586,685145.161,5331328.415
10468,Sonnenblumenstraße,8.400187687,Übergang,685160.8312,5331247.162,685161.8358,5331238.822
10469,Ständlerstraße,6.291887223,Gemeinsamer Geh- und Radweg,697412.9546,5331332.408,697407.1197,5331334.762
10470,Heinrich-Wieland-Straße,6.475823012,Gemeinsamer Geh- und Radweg,697412.9546,5331332.408,697412.3626,5331325.999
10471,Sonnenblumenstraße,70.8472473,Getrennter Rad- und Gehweg,685146.1368,5331317.964,685153.1914,5331247.485
10472,Sonnenblumenstraße,73.88881726,Getrennter Rad- und Gehweg,685153.1914,5331247.485,685158.0774,5331173.785
10473,Neurieder Straße,79.9474885,Getrennter Rad- und Gehweg,684392.7009,5329158.113,684316.247,5329171.504
10474,Oberföhringer Straße,87.46612521,Getrennter Rad- und Gehweg,694499.9395,5337157.24,694542.0946,5337233.877
10475,Graubündener Straße,130.7907467,Radweg,684738.4708,5329416.535,684705.9031,5329290.029
10476,Treffauerstraße,11.96435547,Übergang,687342.9041,5332464.606,687331.8385,5332469.067
10477,Ehrwalder Straße,12.3668061,Übergang,687331.8385,5332469.067,687320.079,5332472.895
10478,Ehrwalder Straße,115.6178902,Getrennter Rad- und Gehweg,687320.079,5332472.895,687206.6791,5332488.384
10479,Hofbrunnstraße,26.95647552,Getrennter Rad- und Gehweg,687174.6045,5328799.983,687150.6743,5328812.387
10480,Garmischer Straße,138.4077613,Radfahr-/Schutzstreifen,687319.8697,5332456.257,687307.7682,5332318.562
10481,Garmischer Straße,5.830002464,Übergang,687307.6193,5332311.512,687307.5288,5332305.683
10482,Garmischer Straße,8.29515595,Übergang,687328.6658,5332319.116,687329.5128,5332310.864
10483,Garmischer Straße,5.377381278,Übergang,687329.5128,5332310.864,687329.5678,5332305.487
10484,Garmischer Straße,3.28675238,Übergang,687309.8887,5332200.347,687308.0348,5332197.633
10485,Lochhamer Straße,6.650484149,Übergang,687240.5123,5329363.217,687234.2957,5329360.854
10486,Lochhamer Straße,5.819434399,Übergang,687234.2957,5329360.854,687228.8905,5329358.698
10487,Siemensallee,112.7193332,Getrennter Rad- und Gehweg,688525.2949,5329464.364,688412.652,5329460.266
10488,Siemensallee,68.79619686,Radweg,688412.652,5329460.266,688343.9123,5329457.52
10489,Aidenbachstraße,5.64165492,Übergang,687934.6479,5330736.051,687933.9379,5330730.454
10490,Aidenbachstraße,11.03559115,Übergang,687908.7862,5330732.79,687908.5425,5330721.757
10491,Aidenbachstraße,50.01366464,Getrennter Rad- und Gehweg,687891.9836,5330568.538,687886.6785,5330518.817
10492,Aidenbachstraße,89.30279047,Getrennter Rad- und Gehweg,687887.605,5329942.751,687876.5272,5329856.114
